Feature_1,Feature_2,Feature_3
10.713878516296013,11.27183909957387,10.707853347313145
9.821426554179789,10.077635997159323,10.429452699943909
10.123120707556824,9.31593264293735,9.460725831157715
10.92305561408755,11.120618936933445,10.986115292117903
10.892237266222176,11.287016902318385,11.600942820838412
9.459506280148842,8.30411448848876,8.855023623438747
9.335615626593604,10.171847287653033,10.083075074865244
8.590882973920637,8.897049385030662,8.332566370448964
10.140822158605719,9.499384230323823,10.577505841629304
10.094245823243426,10.308346077554786,9.408565501688063
9.699830697274775,8.502454705843485,8.722837920881638
10.989394449820313,11.024092083976411,11.985296844994114
8.989778371603421,9.469091607703746,9.217440061837772
10.957187856018177,10.58590307103225,10.778540277861127
9.986126045045287,10.093685893014609,10.62020019712563
11.0232834873784,10.54281188086775,11.143114944139313
10.05168847279009,10.043757917841956,10.290306649559477
9.089780727423989,9.418839321044862,9.673571076583148
11.198685661204493,10.944694279531527,11.259075415240277
9.214661101010915,9.474281661865199,9.287581324266027
9.792955480385531,10.08951518065556,9.993430841570898
10.10863153487815,9.489300569671876,9.567577383836696
10.111608610308135,10.243158603886616,10.074643649262542
9.745045149077393,10.47560661244302,10.568201699195942
8.68560421579682,8.467506818576888,8.26551785075868
10.242403980538256,9.487828259001487,10.701917672793746
9.104269506329564,8.779877938461832,8.73135065282478
11.118448110825831,11.104422108871956,11.002045382656984
10.637274650655758,9.795513729427526,9.604158071896567
11.576509315626446,10.425655139528224,11.465265500861983
10.953740687044704,10.879558521764285,10.408591203853028
10.845874561255297,11.045406938100498,11.264852269808419
10.302795446658141,9.63113387032895,10.347842368042263
10.426192150026141,9.793084619959851,10.563738976074232
9.749213176884894,10.724979423198771,10.28310077418219
9.6943855212661,9.079164313385059,8.73943279855422
10.624048085469058,10.794453233065322,10.576314591244419
10.189038992965218,10.10241189372555,10.393076393578205
8.578633774730537,8.750492415721679,9.765612541546714
10.971195951367866,11.40141315915681,11.144654410019054
9.373727964495709,8.453248520633831,8.910093839242927
9.393702354001107,10.619002080532024,10.718351069238208
9.327106519680115,9.556083019606925,9.223124122540744
8.812919519475244,9.138601552692286,8.981231768448326
9.642938230407998,9.196389980655301,9.293951114419928
11.316412778817218,10.636245018082104,11.561117724374439
10.906165146649942,10.433851703179835,10.831741870893856
9.84617778230807,10.402517123685776,9.76924325219074
9.916377029036298,8.44417101329456,8.341840501217243
9.01520139126728,9.048012530687304,9.245407189092166
9.596765475633038,9.251683231589658,9.859394606383477
9.68887332496365,9.555769661813668,10.700908177369449
8.777003285996866,8.45207880816837,8.964687180659498
8.510280705484254,8.916390697085589,8.65979181831628
9.777920189322721,10.752462827776236,9.420794439833502
9.629594705316013,8.509693734799063,8.414250047916072
9.155431441812386,9.997199806973116,8.997571635384043
11.238062810174766,10.672711726706611,11.836954910274184
9.73495049642166,10.228239467437264,9.694696337382993
10.457501617282771,10.135398562997766,9.83388483443968
9.984946119030061,10.44132075280661,10.045691059464815
11.207738605696468,11.61309556520103,10.956495940617257
9.636974535183361,9.769291467772668,10.302156490330303
10.0232797142673,8.774300960537044,9.073820521278815
11.495126524789384,10.362228936482254,10.76024999081849
10.9195592494477,9.854864575824136,9.82179899143969
9.707627984023233,9.986749210850482,10.717823145407115
10.782246910189928,11.044369035883946,10.539602569031079
10.480485568865578,9.836769850791379,9.18475018592886
10.31474618836365,11.541548949666165,10.954184061898953
10.031883735061728,8.678530172812108,9.655646722177627
10.058685474573329,10.482603586603343,9.673225731605106
9.255492088811675,8.542798034907806,9.653372612920439
9.37982165417653,8.406040812620038,7.978431546039218
11.029343921299944,10.023687373605796,10.005571716765179
8.806445666378272,8.871861076722272,9.169666378560766
9.980214516139027,10.269927796866641,9.55091119137508
8.816446294852424,9.431472333372518,8.984596612199717
10.98566958435602,11.625857462325602,9.952101958364102
9.494437270084175,9.436524048237708,9.24365524836287
11.036704310614201,10.204972434159643,10.912131244864995
10.76024294182239,10.150441710276077,10.789697991327696
10.478018651569936,9.39072523808649,9.776431261091364
9.898009113031659,10.601597195433076,8.939612076642796
11.244148106173386,10.991639362414341,11.046930953323512
10.91161216018671,11.24566668001737,11.303003084018922
11.024033815307519,9.96157604011014,10.45970933051427
11.08138545434689,10.69745970188628,10.43109851616093
11.083545438001902,10.216131950448089,10.468725580440628
10.079231534105766,10.39392357512058,11.54674970697781
8.749774919396188,9.158321413374964,9.197612074513096
9.167228236846512,10.678582547316015,10.084406986881048
9.157868611929192,8.521646775185927,9.177841067288057
11.189295049829418,10.97086843493725,10.661282512772638
9.718729429949645,9.986004603801215,10.708320254254204
10.712062316642116,10.815744491616085,11.422848890487566
10.992393516838925,10.598988254144876,10.992594745603045
11.619973762007016,10.686698683065504,10.87117539351773
11.132925604791836,10.70060538537738,11.620460790209009
10.57691562841764,11.329017964841276,10.51166254001159
9.001218408061366,9.17477526789854,9.476258509914537
9.48016556317777,8.737242288411442,8.581235606927224
9.265152507466965,9.46938954299413,9.072408623481483
11.316665077585174,11.249647926820861,11.251338203705712
8.914622851627916,9.59629045473998,9.059466982880844
9.782630091546494,9.714861686929135,10.042572091076758
11.217024017434387,10.814632922875015,10.813708098571897
10.197327160352355,10.07393444947795,9.656656887927515
9.96136623409531,8.976952481186565,9.080439618685986
9.278047159734193,9.348983024846735,10.019233978664554
8.531954789576256,8.279207824967992,9.216585091281916
9.830699193424337,9.15277418089262,9.172016658876428
10.668401995631172,10.775927583921213,11.298917442049305
10.13378271599481,10.263417709069133,10.80408181550654
10.66618977778503,10.405748026007252,9.263650307467342
8.925884936448917,8.948071720106629,9.017524588791645
9.392706194796638,8.87006744659655,8.00023771405057
10.532528784952188,11.457129125806008,11.30077321307471
10.77451017887841,10.671111841773428,11.097474884596766
9.022659969958843,9.211877101742692,8.971800488776363
9.12392828409081,9.25351075237284,9.1655196389806
9.94968523196014,10.022289964915478,10.43767660738838
10.919122939026442,10.912927518709111,11.439510740794876
9.961314755251843,9.78203236527642,10.159654445740829
8.781502220699007,9.156721602161019,8.408435372490349
11.46343823160296,10.671727072659316,11.385350451697729
11.26055650052232,10.873892302143862,11.303587688197307
11.848862478805053,11.412986104220458,10.392252013618394
11.35265590277978,10.996810943473353,11.591977655556011
10.909689479805385,11.02701128187517,10.430100725514617
9.491067596989318,8.516143592523518,9.669028954735081
9.79358210871305,10.038448310776394,9.815089884517983
10.011327350452184,10.011902455798298,10.3753135223904
10.332134326617698,9.657566469636453,10.028626494887757
9.225563648020945,9.237901736666114,9.341366223512123
10.898972739442735,10.500886727214061,11.652964521572654
8.851754267165557,9.308679484259338,7.86058295174797
10.244234298113529,10.223916179172416,10.432312290221848
10.374271357258985,10.508622037997663,10.288668825617295
10.439259574883089,11.234742837520107,11.87618225032399
11.112396747094014,10.750920192071762,10.91675109985709
9.168768301694113,9.64548450762346,9.181413720605592
9.43435822633263,9.18987929315198,8.989989216501943
8.860539146236857,8.860296918272628,8.871345979513046
9.981765593457801,10.097335779729077,9.903505576857468
11.32876100175009,11.034818827295268,10.880397059813653
9.787601217999272,9.750743789430095,9.777809152335898
10.673675886013825,10.969159316234359,11.136460789926657
10.763766656188052,9.440572970472344,10.225187694676228
9.403926835737053,8.72473986192891,9.900974322137724
11.004093224407836,10.607396539580819,11.184841389705309
9.531277656739624,9.222492003760264,9.182355108832644
10.20290961244292,10.426669875835662,10.46771823617827
11.85757763573013,11.253567608927204,10.189942965336957
8.322817274321846,8.9606641492821,8.604563557139633
10.246374242777705,10.237240503187353,9.876181424274403
9.190816330889248,9.030728756424102,8.486803110324573
9.481968491174554,9.865686120283948,10.667608610115757
11.224313810547294,11.43322049727011,11.421520820813962
8.510423893295098,9.01363338730369,8.692010707576543
10.876315049659514,11.132505372561425,11.390218050848944
9.831925273161657,9.887286156455797,9.46221979558629
10.868935141360893,10.843156738747137,10.414594020747153
8.631730562768254,9.067744329614431,8.434514201238008
10.007373573226158,10.139032682144668,9.784096127876255
9.33341158464357,8.202505742971418,9.14962262793903
11.142806194386019,10.722836161895739,11.359839950173301
8.624265842472498,8.942364977711353,8.516122102863557
11.110676319732008,11.33087329961441,11.005200756751163
10.475357309379234,11.010772970349448,9.787652490831872
8.767790620078111,9.235431361768244,9.667961801740562
8.974344661362803,9.131504964121392,9.12854288618011
10.649752698646097,10.446880107614266,11.370471019012657
11.580457443118016,11.383708330434082,11.861272983004623
10.296504205430754,10.52669659493369,10.18430712889596
9.427689959152781,10.051241765964315,9.727579337010047
11.154126951891534,10.646457025519547,11.06149004237821
8.466389802032719,8.759452942419514,9.127912773657014
10.729135315395155,11.3900478933671,10.941177047399144
10.521517350367732,11.32501032895768,11.542496011428328
11.60921194256321,10.906338650110666,10.906345217220327
11.096784908626415,10.23468790213688,10.310032866994787
11.085637497652082,10.501704488515205,11.069272370340473
9.167607603746418,8.717995257696636,8.977692368936918
8.930016097321836,8.697701936202861,9.214603937428162
10.802799626136467,10.764254097222315,11.33984083880841
11.137447315827384,10.294783937854906,11.129633587757919
10.103889000688593,9.638273349958236,10.25543698351095
8.923727039694661,9.08697314927189,9.348027092275501
9.73974297235127,9.805149846494121,9.763042430304452
10.603785469947725,10.773480908158891,11.039860546035056
11.142845028604698,11.591157617896606,10.792691912690541
10.229033112542464,10.559742174634401,10.369853473165108
9.239971491998482,9.61230033293748,9.487504740678927
9.367326642400926,8.371799758550729,8.604148745371864
10.68299170462692,10.95410542341324,11.201994911592182
9.754884523806245,9.844919376025606,10.114346156289962
10.8063063708535,11.506764459674649,10.716932213752488
9.36643887060571,10.304165862457719,10.314320063460332
9.366531069880992,9.138595390359198,9.399204043943861
9.096301271795427,10.040673245672158,9.226203858252617
8.825016679870636,9.288952543131108,8.850866739163294
8.757714030798665,9.296838148803722,9.119717032162598
9.2091341952142,8.770519998424568,8.990258163095607
9.373036332749235,8.432653706826787,8.29567647520769
10.450626011819104,9.892444523778067,9.557389636503332
11.177527771258491,11.309853621371735,10.629227811368766
10.640634131460656,11.196767668602602,10.471906717191743
8.563074894130969,8.87343662012208,9.485239079991674
11.34630207766805,10.51988143717769,10.866199505663621
7.841497848722524,9.835349881912292,8.944164148737931
9.515901101633098,9.269272540507984,8.94461760640649
11.030947323059047,10.655486319468695,11.609249630907863
8.665861178696098,9.858059651109356,8.524960632388195
11.388628380381743,11.25815037983406,11.547452623012939
10.52084884296446,11.785890053166556,11.014105420788692
10.41501597770316,9.795993440458101,9.892050025882652
10.614030615767959,11.274420583999376,11.423369794739836
9.684683392056938,8.451239542827457,8.354575440849304
9.690484320358571,9.502138118675433,9.288511900438289
9.488169213305719,9.750072568921729,10.010436420084334
11.124500061817415,12.231552323382095,11.447829964573831
11.875921173287068,10.676680685857939,10.66411126312769
8.90233734588374,9.385634867315343,9.475788195569857
10.636790369791516,10.435078519465883,11.586259507568622
9.335391975092415,9.973568080541073,9.515593520095017
10.099288234520134,9.816255640183902,9.660062252214082
10.808330304861885,10.925736409334473,10.557466010397588
9.412113381612738,9.095515663610605,8.896383141671718
9.69784682705867,9.755392878803221,9.437335561260712
9.07903984187696,9.830104349050107,8.724324872764173
9.376308475195286,8.607005042584676,8.91014674000119
8.877910118258132,8.756195119136287,8.92521147880582
9.758405925313673,10.03463591498916,9.937729105843168
9.326294885015718,9.344189395343898,8.766769024572424
9.52069651575952,9.624604478690742,9.012801659626307
9.998558984363772,9.536654124322983,10.60135932070686
10.79860973835352,10.379734627573548,11.027425189922411
9.008508630694426,9.123533205039585,9.680885977854095
10.111987450527929,9.54980438108065,10.978300791846731
9.907626187916529,10.278482545925367,10.739582437978138
9.303571435914707,9.11247656958775,9.04168044158075
9.203196530765018,8.558653357530451,8.138843762819008
9.1573941541687,9.358077288011092,9.254068720672787
10.884536544431946,11.129087424135236,10.669107622579071
9.808500551334609,10.502302450229408,9.642157079112199
9.409028172803856,9.97590096253571,9.553709127404208
10.74137084630299,10.567380798554241,11.674856654029027
9.990349965155998,10.079233904307142,9.942255835230423
9.856908143444745,9.691017268040284,9.174529467869613
11.008401536653103,11.272781188517985,10.875893297362618
8.865165611552785,8.754638934583625,8.87901212540475
10.329268233584767,10.029327186875362,9.484015640103578
11.161620342725815,11.754474360484211,11.069831125132735
9.47865259465826,8.756086838272248,8.946393133330833
11.161992684384382,10.495646418265983,11.36714477882191
11.038831019739217,11.387457996213156,10.71917876244906
10.901844753598851,10.698505534257004,10.644194228149791
9.61684398102715,9.802437155263648,9.824601430654559
8.921460060366009,8.971359496234374,8.985111105396063
9.57196609346954,9.389789931630105,9.723236772047501
10.300554849348716,9.332237887551452,10.217344076951974
10.57662744826316,9.011342199949084,9.681241897811809
10.236261932276923,10.443481432233163,10.328192872478946
9.244183707621788,9.81907747230037,9.030448269348417
11.122919808350643,11.325144847535585,11.251851536769445
9.805354899010648,9.054614132433095,8.853871379475157
9.600658383704484,10.393728959390634,9.914404462309797
10.696346935378521,11.060157514590482,11.136702390310864
9.804224222992712,10.417664350827629,10.272756595850524
9.855613533672368,10.4637319213457,9.567574668960042
10.69306097484478,11.348928254688271,11.07333680229534
9.073872122345964,8.461149484188121,8.611354384595739
8.844729272583509,9.068166488950196,9.064229592419945
11.205514380364884,11.20601907452242,12.541092596261889
8.788553327300097,9.234545607502037,9.495313228573455
10.071080400373301,9.46586225651596,10.152079140402385
8.481267220817662,9.159875180701057,8.739457242483269
11.032749655754529,11.925863426669403,10.2530939229633
8.71263709377232,9.357969750777777,8.88202012868319
11.103953117699369,11.312729148710924,10.505219715648767
9.223330765008688,9.030402156564964,9.215502396978547
10.182701287661514,10.227906912092882,10.179083424006926
8.930949080023671,9.35346397499467,9.260929151365367
10.448932252817164,10.624869984033952,11.206014106883464
8.941199199348604,9.385551646717964,9.88420920063654
10.511380745042919,10.07643962720796,10.01857461926246
10.862914193389292,10.679089092311353,10.935485715333597
9.056686765455963,9.927731815992678,9.157327135757749
8.389737474171962,9.505033641370872,8.779256741643021
10.16330110228579,9.318966558304863,10.411662254930258
11.10019714013835,11.13857928379879,10.727990111368603
9.291051817454791,9.02077835432292,9.293056030886232
9.419821086127733,8.785905915375773,9.526957626253731
9.073343967911661,8.993876060330802,9.231716599840436
8.698632851861527,9.183988857175647,8.728913852099158
10.280123951763597,9.76974486950489,10.048803925858145
8.91149855056569,8.889274680044432,9.12296267912364
9.600533460782195,8.870928064463145,8.899666793417982
11.129666540995377,10.947942778252926,11.038798385997087
10.248723984886878,9.371910112043818,9.709145129670052
10.471817354766289,11.20877662624676,11.118793869293274
10.550143163264853,10.386354331705752,11.511070728759403
11.250266939106002,10.657136977433487,10.571643000775556
10.336257419595489,9.738950408279043,9.821526626714087
9.220995981766858,9.089565653625865,9.545656171989538
10.427943448815746,10.823982205321206,11.052296230914436
11.048118252684759,11.2057755336235,11.284645951235555
9.398506727778855,8.802497366735475,8.377367240536099
11.274504076149805,10.35491365152414,10.811227253684226
10.690796086457814,11.009804069703577,11.19919931649818
11.08658343583279,11.018228735961525,10.739359860957673
8.936588170789213,8.989078184196027,8.626692816370722
9.41596187495843,8.757753784105255,9.730403885418774
8.362802506587332,9.176189895184159,8.992144880429327
11.325406886947867,10.507654273426418,11.090983973841652
10.060120704584751,9.854555115114458,9.977221750511573
10.986922100762364,10.17302315998405,10.964351984194884
9.900992545779397,9.970226628359981,10.248268839020271
9.808937021293954,10.191591930298557,10.13346484211478
9.050089801059164,8.828237783549898,9.048919001212914
10.948832963407693,10.61778382375983,10.357421471896972
10.14746932354916,9.842664475069055,10.011497929173927
11.59014248677982,11.343063849280808,10.936024588014629
9.591506873147715,10.283342578919742,10.09752028550848
9.588468130997443,8.916270529139254,8.732370904536033
9.456057543608033,10.298501426410889,10.25819367245643
9.398419074322327,8.697281964572216,8.431275733303263
9.630706701555638,9.459326157753466,9.609650698809066
8.854018908182846,8.664316133064398,8.582076322391586
11.092819974943055,10.42076626340107,10.437014490249378
9.690785540493362,8.84014552575416,9.089873890300755
11.02963791216791,11.651446218228516,10.447959416714044
8.2134573642496,9.82248285197613,8.558716653711327
10.669801121282996,10.871445663338802,11.16517258171025
10.230828850872216,9.918781845582803,10.148458349348523
8.3694431372063,9.590616139890358,9.55203654165898
9.548379291513108,9.79019189348809,10.195749824491168
10.200366875049752,9.60897790208058,10.03973292217169
9.335396309780657,9.032731743419026,8.960444138723544
11.41239980899838,11.37251204764648,10.664312990710945
9.912359788476454,10.331762232473396,9.115545876396846
8.552132042149543,8.482127409711637,9.464330714951409
8.767327634420543,8.594097307722853,8.740288981973597
10.712622311499025,10.914621139315262,11.124363026239202
8.295694896337674,9.301336648441813,9.152463353953111
9.77436854770531,9.487878240531643,10.348982931312058
11.131500443863874,10.788095918493184,11.205306973245342
11.435580238786946,11.025712007638186,10.568902088828278
10.59759304740012,10.514324554884908,11.463244349400027
11.201618606207138,10.787896952651023,10.682850867095063
9.499096829069494,8.730603750302453,9.111597664889521
9.323014148114073,10.611820127784245,9.936796840568404
8.967713367956566,9.031454076126437,8.200719726187156
9.967139528642972,10.446918332635251,10.137090138551082
10.099753473484302,10.63098131190539,9.961881787045218
8.719203324877299,8.734839632979622,8.438957891280122
11.581413630862926,10.894137266704817,12.088067666635848
10.830160319458175,10.348449881372677,9.869590587132864
11.657987085400514,10.90038558417745,11.230622785222307
-9.025037251159809,-9.301585835546671,-9.112270030746709
-9.916646876820979,-10.816693947369716,-10.09887095300824
-9.119025401343997,-8.449717274675352,-9.06002223481301
-9.716398496964596,-10.03589427771489,-9.423953113820211
-10.229464802752094,-10.218743576496157,-10.0131013080864
-11.212200459044212,-11.230327296257872,-11.110020678860657
-10.48893404168463,-11.236628555534333,-10.781161047531985
-10.997902520112726,-10.981207762494103,-11.180026188591697
-8.133999062039566,-9.257407292152058,-8.628863948767505
-10.849720792661731,-11.240255475967523,-11.11667749991731
-9.746887253557485,-9.091722856878242,-9.927253497976603
-9.401582275404326,-9.738253737458377,-10.022233868364182
-11.780835119809002,-11.060714038014233,-10.764673117406169
-8.923180353403987,-9.123646585681001,-8.946583638087088
-8.579738241596955,-8.557789626816806,-8.525187877775847
-10.175700830047205,-10.297863663022719,-11.099585659391629
-11.154032912166526,-11.270768800122383,-10.755329484463653
-11.224915011696389,-11.40513244813377,-10.874301066961891
-9.171246064386365,-8.399696083746276,-8.659911303154603
-8.328919674369423,-9.221435296683199,-8.77240676832589
-9.43851003475808,-9.576020353037718,-8.36219797471001
-10.173798490972926,-10.123668849387455,-9.911146491346514
-9.849115249974192,-9.373790388306263,-10.026300104429195
-8.779979160390178,-9.387337781945455,-8.957849797541616
-10.8348876292254,-10.671175936002204,-10.241282806938422
-9.666431138180439,-9.816327968308626,-10.028066284583458
-10.488851123556778,-9.714800627931044,-10.096130159263254
-9.261317069705587,-9.766428725869615,-10.143716836314823
-8.977194750041166,-8.892563088454697,-8.388612629434988
-10.737378556546467,-11.389872668090929,-10.68516615850302
-9.41864620915292,-9.368171141707714,-10.209144010861307
-9.869546791103152,-10.500445430554121,-9.630389192317239
-8.632369406804893,-9.116109817675461,-8.893043074371239
-11.521787800201942,-10.732130980467984,-10.853360701561261
-9.739919528816536,-10.039670345511754,-9.261345201580934
-10.270556920823708,-9.279623826835675,-10.016063180257737
-9.649055083769731,-10.088385669531865,-9.989245664402187
-9.359387192716415,-8.988727537052348,-9.00364759865768
-11.323397441157276,-11.200702817433815,-10.63383915291917
-9.457744856478019,-9.83462603871052,-9.249281674976773
-10.750860027061,-11.427048171753038,-11.056951794008517
-8.782680788385445,-8.980455971869718,-8.983763323518447
-9.891817269688065,-10.020095243779656,-10.095579218746565
-9.134698110677816,-10.1231112939812,-9.912339868934424
-10.267416493658258,-10.528223951711485,-11.187670260841882
-10.36559327354186,-11.49512619953074,-10.146786650137493
-10.220889217712388,-9.746827272897796,-9.918830791659481
-8.95216785263434,-9.389227576352623,-8.521371399334203
-9.79293639181235,-10.290297525261387,-9.925293294209169
-10.925418274092229,-11.264714585907356,-10.65902666608151
-8.516653507762744,-8.590374989675414,-8.762989220319527
-9.702694362390915,-9.931653824748823,-10.073593334541071
-11.25804790184205,-10.855441757796635,-10.384785373413612
-9.84221914304868,-10.168393792328105,-9.884090057241435
-10.260734443120864,-9.981040531473434,-10.34416534611358
-8.949769418611384,-9.069228729713547,-8.993768380967413
-11.279890203197034,-10.91440803570631,-11.044931219876332
-9.92137808939537,-9.587262184212547,-10.594224149214789
-10.07077889099762,-10.319318897815382,-10.55172769120581
-10.879522382648032,-9.823994219978667,-10.200821689741044
-8.348641350748585,-9.151651096394994,-9.081432144040944
-9.84703610152638,-9.933419116714777,-9.80301949439674
-9.048379259443113,-8.83218702243719,-9.35499687112084
-10.896979843710895,-11.029778366306466,-11.767508486119617
-9.458538157207474,-8.878945813904387,-9.301710340007743
-10.074748657664543,-10.17589242330967,-9.421208846258507
-9.829816975286015,-10.386790457251685,-10.019084542456792
-8.805399342469519,-8.974210234075953,-9.790186626541548
-10.410606119764424,-9.94681213034125,-10.280048325975669
-11.24068264489176,-10.259088726196424,-11.005398889895174
-10.109089427899068,-11.078754657176628,-10.021717946607124
-9.177312900476604,-9.35392108561076,-9.069178423969369
